"","year","enso_q","lat","lon","hours","enso_q_index.x","ONI","enso_q_index.y"
"5089",2022,"JJA",-18.39,-30.59,0.99,"2022-JJA",-0.81,"2022-JJA"
"5090",2022,"JJA",-18.39,-30.54,0.8,"2022-JJA",-0.81,"2022-JJA"
"5091",2022,"JJA",-18.38,-31.39,1.19,"2022-JJA",-0.81,"2022-JJA"
"5092",2022,"JJA",-18.38,-31.05,0.73,"2022-JJA",-0.81,"2022-JJA"
"5093",2022,"JJA",-18.38,-30.97,0.96,"2022-JJA",-0.81,"2022-JJA"
"5094",2022,"JJA",-18.38,-30.95,1.37,"2022-JJA",-0.81,"2022-JJA"
"5095",2022,"JJA",-18.38,-30.83,1.12,"2022-JJA",-0.81,"2022-JJA"
"5096",2022,"JJA",-18.38,-30.66,0.98,"2022-JJA",-0.81,"2022-JJA"
"5097",2022,"JJA",-18.38,-30.65,0.94,"2022-JJA",-0.81,"2022-JJA"
"5098",2022,"JJA",-18.38,-30.29,1.1,"2022-JJA",-0.81,"2022-JJA"
"5099",2022,"JJA",-18.38,-30.2,0.78,"2022-JJA",-0.81,"2022-JJA"
"5100",2022,"JJA",-18.37,-31.39,1.15,"2022-JJA",-0.81,"2022-JJA"
"5101",2022,"JJA",-18.37,-31.08,1.02,"2022-JJA",-0.81,"2022-JJA"
"5102",2022,"JJA",-18.37,-30.85,2.17,"2022-JJA",-0.81,"2022-JJA"
"5103",2022,"JJA",-18.37,-30.7,1.01,"2022-JJA",-0.81,"2022-JJA"
"5104",2022,"JJA",-18.37,-30.65,1.13,"2022-JJA",-0.81,"2022-JJA"
"5105",2022,"JJA",-18.37,-30.48,1.03,"2022-JJA",-0.81,"2022-JJA"
"5106",2022,"JJA",-18.37,-30.26,1.25,"2022-JJA",-0.81,"2022-JJA"
"5107",2022,"JJA",-18.37,-30.21,0.57,"2022-JJA",-0.81,"2022-JJA"
"5108",2022,"JJA",-18.37,-28.65,0.36,"2022-JJA",-0.81,"2022-JJA"
"5109",2022,"JJA",-18.36,-31.9,1,"2022-JJA",-0.81,"2022-JJA"
"5110",2022,"JJA",-18.36,-31.29,1,"2022-JJA",-0.81,"2022-JJA"
"5111",2022,"JJA",-18.36,-30.76,0.82,"2022-JJA",-0.81,"2022-JJA"
"5112",2022,"JJA",-18.36,-30.73,1.01,"2022-JJA",-0.81,"2022-JJA"
"5113",2022,"JJA",-18.36,-30.69,0.83,"2022-JJA",-0.81,"2022-JJA"
"5114",2022,"JJA",-18.36,-30.66,1.23,"2022-JJA",-0.81,"2022-JJA"
"5115",2022,"JJA",-18.36,-30.63,0.54,"2022-JJA",-0.81,"2022-JJA"
"5116",2022,"JJA",-18.36,-30.39,1.53,"2022-JJA",-0.81,"2022-JJA"
"5117",2022,"JJA",-18.36,-30.31,0.15,"2022-JJA",-0.81,"2022-JJA"
"5118",2022,"JJA",-18.36,-30.25,1.16,"2022-JJA",-0.81,"2022-JJA"
"5119",2022,"JJA",-18.36,-30.24,0.62,"2022-JJA",-0.81,"2022-JJA"
"5120",2022,"JJA",-18.35,-31.65,1.02,"2022-JJA",-0.81,"2022-JJA"
"5121",2022,"JJA",-18.35,-31.39,1.33,"2022-JJA",-0.81,"2022-JJA"
"5122",2022,"JJA",-18.35,-31.21,1.17,"2022-JJA",-0.81,"2022-JJA"
"5123",2022,"JJA",-18.35,-30.97,1.68,"2022-JJA",-0.81,"2022-JJA"
"5124",2022,"JJA",-18.35,-30.81,0.83,"2022-JJA",-0.81,"2022-JJA"
"5125",2022,"JJA",-18.35,-30.8,0.77,"2022-JJA",-0.81,"2022-JJA"
"5126",2022,"JJA",-18.35,-30.73,1.28,"2022-JJA",-0.81,"2022-JJA"
"5127",2022,"JJA",-18.35,-30.28,0.97,"2022-JJA",-0.81,"2022-JJA"
"5128",2022,"JJA",-18.35,-30.24,0.28,"2022-JJA",-0.81,"2022-JJA"
"5129",2022,"JJA",-18.35,-28.66,1.89,"2022-JJA",-0.81,"2022-JJA"
"5130",2022,"JJA",-18.34,-31.39,0.87,"2022-JJA",-0.81,"2022-JJA"
"5131",2022,"JJA",-18.34,-31.27,1.07,"2022-JJA",-0.81,"2022-JJA"
"5132",2022,"JJA",-18.34,-30.95,0.92,"2022-JJA",-0.81,"2022-JJA"
"5133",2022,"JJA",-18.34,-30.9,0.88,"2022-JJA",-0.81,"2022-JJA"
"5134",2022,"JJA",-18.34,-30.72,0.77,"2022-JJA",-0.81,"2022-JJA"
"5135",2022,"JJA",-18.34,-30.26,1.95,"2022-JJA",-0.81,"2022-JJA"
"5136",2022,"JJA",-18.33,-31.45,0.64,"2022-JJA",-0.81,"2022-JJA"
"5137",2022,"JJA",-18.33,-31.28,0.74,"2022-JJA",-0.81,"2022-JJA"
"5138",2022,"JJA",-18.33,-31.17,1.08,"2022-JJA",-0.81,"2022-JJA"
"5139",2022,"JJA",-18.33,-30.95,1.55,"2022-JJA",-0.81,"2022-JJA"
"5140",2022,"JJA",-18.33,-30.9,1.02,"2022-JJA",-0.81,"2022-JJA"
"5141",2022,"JJA",-18.33,-30.87,1.19,"2022-JJA",-0.81,"2022-JJA"
"5142",2022,"JJA",-18.33,-30.84,0.91,"2022-JJA",-0.81,"2022-JJA"
"5143",2022,"JJA",-18.33,-30.37,1.12,"2022-JJA",-0.81,"2022-JJA"
"5144",2022,"JJA",-18.33,-30.26,1.7,"2022-JJA",-0.81,"2022-JJA"
"5145",2022,"JJA",-18.33,-29.99,0.15,"2022-JJA",-0.81,"2022-JJA"
"5146",2022,"JJA",-18.32,-31.01,2.08,"2022-JJA",-0.81,"2022-JJA"
"5147",2022,"JJA",-18.32,-30.98,1.08,"2022-JJA",-0.81,"2022-JJA"
"5148",2022,"JJA",-18.32,-30.94,0.23,"2022-JJA",-0.81,"2022-JJA"
"5149",2022,"JJA",-18.32,-30.87,1.04,"2022-JJA",-0.81,"2022-JJA"
"5150",2022,"JJA",-18.32,-30.75,0.81,"2022-JJA",-0.81,"2022-JJA"
"5151",2022,"JJA",-18.31,-31.92,0.45,"2022-JJA",-0.81,"2022-JJA"
"5152",2022,"JJA",-18.31,-31.62,0.35,"2022-JJA",-0.81,"2022-JJA"
"5153",2022,"JJA",-18.31,-31.61,0.13,"2022-JJA",-0.81,"2022-JJA"
"5154",2022,"JJA",-18.31,-31.3,5.01,"2022-JJA",-0.81,"2022-JJA"
"5155",2022,"JJA",-18.31,-31,1.39,"2022-JJA",-0.81,"2022-JJA"
"5156",2022,"JJA",-18.31,-30.91,1.04,"2022-JJA",-0.81,"2022-JJA"
"5157",2022,"JJA",-18.31,-30.38,0.98,"2022-JJA",-0.81,"2022-JJA"
"5158",2022,"JJA",-18.31,-30.01,0.65,"2022-JJA",-0.81,"2022-JJA"
"5159",2022,"JJA",-18.3,-31.56,1.55,"2022-JJA",-0.81,"2022-JJA"
"5160",2022,"JJA",-18.3,-31.39,0.11,"2022-JJA",-0.81,"2022-JJA"
"5161",2022,"JJA",-18.3,-31.22,0.5,"2022-JJA",-0.81,"2022-JJA"
"5162",2022,"JJA",-18.3,-31.04,1.05,"2022-JJA",-0.81,"2022-JJA"
"5163",2022,"JJA",-18.3,-30.98,0.99,"2022-JJA",-0.81,"2022-JJA"
"5164",2022,"JJA",-18.3,-30.82,1,"2022-JJA",-0.81,"2022-JJA"
"5165",2022,"JJA",-18.3,-30.41,0.77,"2022-JJA",-0.81,"2022-JJA"
"5166",2022,"JJA",-18.3,-30.33,0.87,"2022-JJA",-0.81,"2022-JJA"
"5167",2022,"JJA",-18.3,-30.26,1.24,"2022-JJA",-0.81,"2022-JJA"
"5168",2022,"JJA",-18.29,-31.88,0.75,"2022-JJA",-0.81,"2022-JJA"
"5169",2022,"JJA",-18.29,-31.12,1.02,"2022-JJA",-0.81,"2022-JJA"
"5170",2022,"JJA",-18.29,-31.06,1.24,"2022-JJA",-0.81,"2022-JJA"
"5171",2022,"JJA",-18.29,-31.04,2.78,"2022-JJA",-0.81,"2022-JJA"
"5172",2022,"JJA",-18.29,-31.01,1.05,"2022-JJA",-0.81,"2022-JJA"
"5173",2022,"JJA",-18.29,-31,0.18,"2022-JJA",-0.81,"2022-JJA"
"5174",2022,"JJA",-18.29,-30.99,0.97,"2022-JJA",-0.81,"2022-JJA"
"5175",2022,"JJA",-18.29,-30.98,2.02,"2022-JJA",-0.81,"2022-JJA"
"5176",2022,"JJA",-18.29,-30.93,1.02,"2022-JJA",-0.81,"2022-JJA"
"5177",2022,"JJA",-18.29,-30.91,0.58,"2022-JJA",-0.81,"2022-JJA"
"5178",2022,"JJA",-18.29,-30.87,1,"2022-JJA",-0.81,"2022-JJA"
"5179",2022,"JJA",-18.28,-31.5,0.73,"2022-JJA",-0.81,"2022-JJA"
"5180",2022,"JJA",-18.28,-31.49,1.03,"2022-JJA",-0.81,"2022-JJA"
"5181",2022,"JJA",-18.28,-31.39,1.92,"2022-JJA",-0.81,"2022-JJA"
"5182",2022,"JJA",-18.28,-31.17,0.4,"2022-JJA",-0.81,"2022-JJA"
"5183",2022,"JJA",-18.28,-31.15,0.97,"2022-JJA",-0.81,"2022-JJA"
"5184",2022,"JJA",-18.28,-30.89,0.99,"2022-JJA",-0.81,"2022-JJA"
"5185",2022,"JJA",-18.28,-30.45,1.1,"2022-JJA",-0.81,"2022-JJA"
"5186",2022,"JJA",-18.28,-30.44,0.88,"2022-JJA",-0.81,"2022-JJA"
"5187",2022,"JJA",-18.28,-30.41,0.8,"2022-JJA",-0.81,"2022-JJA"
"5188",2022,"JJA",-18.27,-31.21,1.27,"2022-JJA",-0.81,"2022-JJA"
"5189",2022,"JJA",-18.27,-31.2,1.7,"2022-JJA",-0.81,"2022-JJA"
"5190",2022,"JJA",-18.26,-31.56,1.58,"2022-JJA",-0.81,"2022-JJA"
"5191",2022,"JJA",-18.26,-31.49,0.41,"2022-JJA",-0.81,"2022-JJA"
"5192",2022,"JJA",-18.26,-31.27,0.67,"2022-JJA",-0.81,"2022-JJA"
"5193",2022,"JJA",-18.26,-31.09,1.32,"2022-JJA",-0.81,"2022-JJA"
"5194",2022,"JJA",-18.26,-30.92,1.33,"2022-JJA",-0.81,"2022-JJA"
"5195",2022,"JJA",-18.25,-31.56,0.92,"2022-JJA",-0.81,"2022-JJA"
"5196",2022,"JJA",-18.25,-31.49,1.01,"2022-JJA",-0.81,"2022-JJA"
"5197",2022,"JJA",-18.25,-31.31,1.39,"2022-JJA",-0.81,"2022-JJA"
"5198",2022,"JJA",-18.25,-30.99,1.06,"2022-JJA",-0.81,"2022-JJA"
"5199",2022,"JJA",-18.25,-30.97,0.95,"2022-JJA",-0.81,"2022-JJA"
"5200",2022,"JJA",-18.25,-30.95,0.99,"2022-JJA",-0.81,"2022-JJA"
"5201",2022,"JJA",-18.25,-30.88,1.27,"2022-JJA",-0.81,"2022-JJA"
"5202",2022,"JJA",-18.25,-30.68,0.7,"2022-JJA",-0.81,"2022-JJA"
"5203",2022,"JJA",-18.24,-31.46,0.91,"2022-JJA",-0.81,"2022-JJA"
"5204",2022,"JJA",-18.24,-31.41,0.52,"2022-JJA",-0.81,"2022-JJA"
"5205",2022,"JJA",-18.24,-31.34,1.77,"2022-JJA",-0.81,"2022-JJA"
"5206",2022,"JJA",-18.24,-31.11,1.26,"2022-JJA",-0.81,"2022-JJA"
"5207",2022,"JJA",-18.24,-31.02,0.31,"2022-JJA",-0.81,"2022-JJA"
"5208",2022,"JJA",-18.24,-30.97,0.92,"2022-JJA",-0.81,"2022-JJA"
"5209",2022,"JJA",-18.24,-30.53,0.48,"2022-JJA",-0.81,"2022-JJA"
"5210",2022,"JJA",-18.24,-30,1.02,"2022-JJA",-0.81,"2022-JJA"
"5211",2022,"JJA",-18.23,-31.44,0.7,"2022-JJA",-0.81,"2022-JJA"
"5212",2022,"JJA",-18.23,-31.33,0.73,"2022-JJA",-0.81,"2022-JJA"
"5213",2022,"JJA",-18.23,-31.32,2.18,"2022-JJA",-0.81,"2022-JJA"
"5214",2022,"JJA",-18.23,-31.1,0.98,"2022-JJA",-0.81,"2022-JJA"
"5215",2022,"JJA",-18.23,-31,1.08,"2022-JJA",-0.81,"2022-JJA"
"5216",2022,"JJA",-18.23,-30.97,1.07,"2022-JJA",-0.81,"2022-JJA"
"5217",2022,"JJA",-18.23,-30.96,0.99,"2022-JJA",-0.81,"2022-JJA"
"5218",2022,"JJA",-18.23,-30.62,1.85,"2022-JJA",-0.81,"2022-JJA"
"5219",2022,"JJA",-18.22,-31.11,1.97,"2022-JJA",-0.81,"2022-JJA"
"5220",2022,"JJA",-18.22,-31.1,0.14,"2022-JJA",-0.81,"2022-JJA"
"5221",2022,"JJA",-18.22,-31.04,1.06,"2022-JJA",-0.81,"2022-JJA"
"5222",2022,"JJA",-18.22,-30.99,0.97,"2022-JJA",-0.81,"2022-JJA"
"5223",2022,"JJA",-18.22,-30.98,0.68,"2022-JJA",-0.81,"2022-JJA"
"5224",2022,"JJA",-18.22,-30.64,1.95,"2022-JJA",-0.81,"2022-JJA"
"5225",2022,"JJA",-18.22,-30.58,0.17,"2022-JJA",-0.81,"2022-JJA"
"5226",2022,"JJA",-18.22,-30.53,1.07,"2022-JJA",-0.81,"2022-JJA"
"5227",2022,"JJA",-18.22,-30,0.8,"2022-JJA",-0.81,"2022-JJA"
"5228",2022,"JJA",-18.21,-31.55,0.97,"2022-JJA",-0.81,"2022-JJA"
"5229",2022,"JJA",-18.21,-31.37,1.31,"2022-JJA",-0.81,"2022-JJA"
"5230",2022,"JJA",-18.21,-31.27,0.68,"2022-JJA",-0.81,"2022-JJA"
"5231",2022,"JJA",-18.21,-31.24,0.88,"2022-JJA",-0.81,"2022-JJA"
"5232",2022,"JJA",-18.21,-31.22,0.72,"2022-JJA",-0.81,"2022-JJA"
"5233",2022,"JJA",-18.21,-31.17,1.16,"2022-JJA",-0.81,"2022-JJA"
"5234",2022,"JJA",-18.21,-31.09,1.22,"2022-JJA",-0.81,"2022-JJA"
"5235",2022,"JJA",-18.21,-31.04,1,"2022-JJA",-0.81,"2022-JJA"
"5236",2022,"JJA",-18.21,-31.03,0.95,"2022-JJA",-0.81,"2022-JJA"
"5237",2022,"JJA",-18.21,-30.91,0.57,"2022-JJA",-0.81,"2022-JJA"
"5238",2022,"JJA",-18.2,-31.64,0.78,"2022-JJA",-0.81,"2022-JJA"
"5239",2022,"JJA",-18.2,-31.41,0.89,"2022-JJA",-0.81,"2022-JJA"
"5240",2022,"JJA",-18.2,-31.38,0.65,"2022-JJA",-0.81,"2022-JJA"
"5241",2022,"JJA",-18.2,-31.05,1.09,"2022-JJA",-0.81,"2022-JJA"
"5242",2022,"JJA",-18.2,-30.85,1.43,"2022-JJA",-0.81,"2022-JJA"
"5243",2022,"JJA",-18.2,-30.82,0.79,"2022-JJA",-0.81,"2022-JJA"
"5244",2022,"JJA",-18.19,-31.45,1.01,"2022-JJA",-0.81,"2022-JJA"
"5245",2022,"JJA",-18.19,-31.37,0.85,"2022-JJA",-0.81,"2022-JJA"
"5246",2022,"JJA",-18.19,-31.12,1.01,"2022-JJA",-0.81,"2022-JJA"
"5247",2022,"JJA",-18.19,-31.11,0.76,"2022-JJA",-0.81,"2022-JJA"
"5248",2022,"JJA",-18.19,-31.09,1.03,"2022-JJA",-0.81,"2022-JJA"
"5249",2022,"JJA",-18.19,-31.05,2.05,"2022-JJA",-0.81,"2022-JJA"
"5250",2022,"JJA",-18.19,-30.85,1.23,"2022-JJA",-0.81,"2022-JJA"
"5251",2022,"JJA",-18.19,-30.67,1.32,"2022-JJA",-0.81,"2022-JJA"
"5252",2022,"JJA",-18.19,-30.59,1.02,"2022-JJA",-0.81,"2022-JJA"
"5253",2022,"JJA",-18.19,-30.55,1.1,"2022-JJA",-0.81,"2022-JJA"
"5254",2022,"JJA",-18.18,-31.51,1.07,"2022-JJA",-0.81,"2022-JJA"
"5255",2022,"JJA",-18.18,-31.5,2.66,"2022-JJA",-0.81,"2022-JJA"
"5256",2022,"JJA",-18.18,-31.35,1.09,"2022-JJA",-0.81,"2022-JJA"
"5257",2022,"JJA",-18.18,-31.03,1.42,"2022-JJA",-0.81,"2022-JJA"
"5258",2022,"JJA",-18.18,-30.91,0.93,"2022-JJA",-0.81,"2022-JJA"
"5259",2022,"JJA",-18.18,-30.77,0.45,"2022-JJA",-0.81,"2022-JJA"
"5260",2022,"JJA",-18.18,-30,1.15,"2022-JJA",-0.81,"2022-JJA"
"5261",2022,"JJA",-18.17,-31.84,0.12,"2022-JJA",-0.81,"2022-JJA"
"5262",2022,"JJA",-18.17,-31.6,0.94,"2022-JJA",-0.81,"2022-JJA"
"5263",2022,"JJA",-18.17,-31.48,2.45,"2022-JJA",-0.81,"2022-JJA"
"5264",2022,"JJA",-18.17,-31.45,1.2,"2022-JJA",-0.81,"2022-JJA"
"5265",2022,"JJA",-18.17,-31.44,1.12,"2022-JJA",-0.81,"2022-JJA"
"5266",2022,"JJA",-18.17,-31.14,0.85,"2022-JJA",-0.81,"2022-JJA"
"5267",2022,"JJA",-18.17,-31.08,1.03,"2022-JJA",-0.81,"2022-JJA"
"5268",2022,"JJA",-18.17,-31.07,0.98,"2022-JJA",-0.81,"2022-JJA"
"5269",2022,"JJA",-18.17,-30.8,0.98,"2022-JJA",-0.81,"2022-JJA"
"5270",2022,"JJA",-18.17,-30.73,1.18,"2022-JJA",-0.81,"2022-JJA"
"5271",2022,"JJA",-18.17,-30.68,0.84,"2022-JJA",-0.81,"2022-JJA"
"5272",2022,"JJA",-18.16,-31.67,1.11,"2022-JJA",-0.81,"2022-JJA"
"5273",2022,"JJA",-18.16,-31.24,0.35,"2022-JJA",-0.81,"2022-JJA"
"5274",2022,"JJA",-18.16,-31.19,0.97,"2022-JJA",-0.81,"2022-JJA"
"5275",2022,"JJA",-18.16,-31.14,0.41,"2022-JJA",-0.81,"2022-JJA"
"5276",2022,"JJA",-18.16,-31.04,2.23,"2022-JJA",-0.81,"2022-JJA"
"5277",2022,"JJA",-18.16,-31.02,2.1,"2022-JJA",-0.81,"2022-JJA"
"5278",2022,"JJA",-18.16,-30.74,0.97,"2022-JJA",-0.81,"2022-JJA"
"5279",2022,"JJA",-18.16,-29.98,1.48,"2022-JJA",-0.81,"2022-JJA"
"5280",2022,"JJA",-18.15,-31.78,1.19,"2022-JJA",-0.81,"2022-JJA"
"5281",2022,"JJA",-18.15,-31.21,1.16,"2022-JJA",-0.81,"2022-JJA"
"5282",2022,"JJA",-18.15,-31.03,0.92,"2022-JJA",-0.81,"2022-JJA"
"5283",2022,"JJA",-18.15,-30.89,1.05,"2022-JJA",-0.81,"2022-JJA"
"5284",2022,"JJA",-18.15,-30.81,3.23,"2022-JJA",-0.81,"2022-JJA"
"5285",2022,"JJA",-18.15,-30,0.9,"2022-JJA",-0.81,"2022-JJA"
"5286",2022,"JJA",-18.15,-28.71,0.97,"2022-JJA",-0.81,"2022-JJA"
"5287",2022,"JJA",-18.14,-31.28,1.61,"2022-JJA",-0.81,"2022-JJA"
"5288",2022,"JJA",-18.14,-31.19,1,"2022-JJA",-0.81,"2022-JJA"
"5289",2022,"JJA",-18.14,-31.08,1.08,"2022-JJA",-0.81,"2022-JJA"
"5290",2022,"JJA",-18.14,-31.01,1.85,"2022-JJA",-0.81,"2022-JJA"
"5291",2022,"JJA",-18.14,-30.82,1.69,"2022-JJA",-0.81,"2022-JJA"
"5292",2022,"JJA",-18.13,-31.22,0.99,"2022-JJA",-0.81,"2022-JJA"
"5293",2022,"JJA",-18.13,-31.19,0.67,"2022-JJA",-0.81,"2022-JJA"
"5294",2022,"JJA",-18.13,-31.18,1,"2022-JJA",-0.81,"2022-JJA"
"5295",2022,"JJA",-18.13,-31.13,0.99,"2022-JJA",-0.81,"2022-JJA"
"5296",2022,"JJA",-18.13,-31.01,0.03,"2022-JJA",-0.81,"2022-JJA"
"5297",2022,"JJA",-18.13,-31,1.02,"2022-JJA",-0.81,"2022-JJA"
"5298",2022,"JJA",-18.13,-30.86,0.37,"2022-JJA",-0.81,"2022-JJA"
"5299",2022,"JJA",-18.13,-30.04,1.36,"2022-JJA",-0.81,"2022-JJA"
"5300",2022,"JJA",-18.13,-30.03,0.6,"2022-JJA",-0.81,"2022-JJA"
"5301",2022,"JJA",-18.13,-30.02,1,"2022-JJA",-0.81,"2022-JJA"
"5302",2022,"JJA",-18.13,-30.01,1.13,"2022-JJA",-0.81,"2022-JJA"
"5303",2022,"JJA",-18.13,-30,0.88,"2022-JJA",-0.81,"2022-JJA"
"5304",2022,"JJA",-18.13,-29.99,1.3,"2022-JJA",-0.81,"2022-JJA"
"5305",2022,"JJA",-18.12,-31.27,0.38,"2022-JJA",-0.81,"2022-JJA"
"5306",2022,"JJA",-18.12,-31.08,1.21,"2022-JJA",-0.81,"2022-JJA"
"5307",2022,"JJA",-18.12,-30.94,3.05,"2022-JJA",-0.81,"2022-JJA"
"5308",2022,"JJA",-18.12,-28.71,1.02,"2022-JJA",-0.81,"2022-JJA"
"5309",2022,"JJA",-18.11,-31.23,1,"2022-JJA",-0.81,"2022-JJA"
"5310",2022,"JJA",-18.11,-31.1,0.3,"2022-JJA",-0.81,"2022-JJA"
"5311",2022,"JJA",-18.11,-30.95,1.78,"2022-JJA",-0.81,"2022-JJA"
"5312",2022,"JJA",-18.11,-30.79,1.15,"2022-JJA",-0.81,"2022-JJA"
"5313",2022,"JJA",-18.1,-31.34,1,"2022-JJA",-0.81,"2022-JJA"
"5314",2022,"JJA",-18.1,-31.33,0.99,"2022-JJA",-0.81,"2022-JJA"
"5315",2022,"JJA",-18.1,-31.21,1.36,"2022-JJA",-0.81,"2022-JJA"
"5316",2022,"JJA",-18.1,-31.11,0.82,"2022-JJA",-0.81,"2022-JJA"
"5317",2022,"JJA",-18.1,-31.01,2.75,"2022-JJA",-0.81,"2022-JJA"
"5318",2022,"JJA",-18.1,-31,1.73,"2022-JJA",-0.81,"2022-JJA"
"5319",2022,"JJA",-18.1,-30.98,0.84,"2022-JJA",-0.81,"2022-JJA"
"5320",2022,"JJA",-18.1,-30.97,0.39,"2022-JJA",-0.81,"2022-JJA"
"5321",2022,"JJA",-18.1,-30.96,1,"2022-JJA",-0.81,"2022-JJA"
"5322",2022,"JJA",-18.1,-30.78,1.15,"2022-JJA",-0.81,"2022-JJA"
"5323",2022,"JJA",-18.09,-31.33,0.95,"2022-JJA",-0.81,"2022-JJA"
"5324",2022,"JJA",-18.09,-31.32,1.45,"2022-JJA",-0.81,"2022-JJA"
"5325",2022,"JJA",-18.09,-31.3,1.35,"2022-JJA",-0.81,"2022-JJA"
"5326",2022,"JJA",-18.09,-31.29,0.99,"2022-JJA",-0.81,"2022-JJA"
"5327",2022,"JJA",-18.09,-31.17,3.55,"2022-JJA",-0.81,"2022-JJA"
"5328",2022,"JJA",-18.09,-31.15,0.73,"2022-JJA",-0.81,"2022-JJA"
"5329",2022,"JJA",-18.09,-30.85,1.62,"2022-JJA",-0.81,"2022-JJA"
"5330",2022,"JJA",-18.09,-30.77,1.07,"2022-JJA",-0.81,"2022-JJA"
"5331",2022,"JJA",-18.08,-31.78,0.12,"2022-JJA",-0.81,"2022-JJA"
"5332",2022,"JJA",-18.08,-31.33,0.51,"2022-JJA",-0.81,"2022-JJA"
"5333",2022,"JJA",-18.08,-31.18,0.46,"2022-JJA",-0.81,"2022-JJA"
"5334",2022,"JJA",-18.08,-31.13,1.38,"2022-JJA",-0.81,"2022-JJA"
"5335",2022,"JJA",-18.08,-30.91,1,"2022-JJA",-0.81,"2022-JJA"
"5336",2022,"JJA",-18.08,-30.76,0.34,"2022-JJA",-0.81,"2022-JJA"
"5337",2022,"JJA",-18.08,-30.42,2.64,"2022-JJA",-0.81,"2022-JJA"
"5338",2022,"JJA",-18.07,-31.74,0.98,"2022-JJA",-0.81,"2022-JJA"
"5339",2022,"JJA",-18.07,-31.44,1,"2022-JJA",-0.81,"2022-JJA"
"5340",2022,"JJA",-18.07,-31.29,0.62,"2022-JJA",-0.81,"2022-JJA"
"5341",2022,"JJA",-18.07,-30.89,1.62,"2022-JJA",-0.81,"2022-JJA"
"5342",2022,"JJA",-18.07,-30.75,0.79,"2022-JJA",-0.81,"2022-JJA"
"5343",2022,"JJA",-18.06,-31.41,0.4,"2022-JJA",-0.81,"2022-JJA"
"5344",2022,"JJA",-18.06,-31.37,1.1,"2022-JJA",-0.81,"2022-JJA"
"5345",2022,"JJA",-18.06,-31.33,1.1,"2022-JJA",-0.81,"2022-JJA"
"5346",2022,"JJA",-18.06,-30.9,1.28,"2022-JJA",-0.81,"2022-JJA"
"5347",2022,"JJA",-18.06,-30.88,0.83,"2022-JJA",-0.81,"2022-JJA"
"5348",2022,"JJA",-18.06,-30.76,0.79,"2022-JJA",-0.81,"2022-JJA"
"5349",2022,"JJA",-18.05,-31.62,1.37,"2022-JJA",-0.81,"2022-JJA"
"5350",2022,"JJA",-18.05,-31.52,0.65,"2022-JJA",-0.81,"2022-JJA"
"5351",2022,"JJA",-18.05,-31.35,0.25,"2022-JJA",-0.81,"2022-JJA"
"5352",2022,"JJA",-18.05,-31.34,1.02,"2022-JJA",-0.81,"2022-JJA"
"5353",2022,"JJA",-18.05,-31.33,5.35,"2022-JJA",-0.81,"2022-JJA"
"5354",2022,"JJA",-18.05,-31.28,2.76,"2022-JJA",-0.81,"2022-JJA"
"5355",2022,"JJA",-18.05,-31.23,2.14,"2022-JJA",-0.81,"2022-JJA"
"5356",2022,"JJA",-18.05,-30.75,2.55,"2022-JJA",-0.81,"2022-JJA"
"5357",2022,"JJA",-18.04,-31.55,1.19,"2022-JJA",-0.81,"2022-JJA"
"5358",2022,"JJA",-18.04,-31.54,0.93,"2022-JJA",-0.81,"2022-JJA"
"5359",2022,"JJA",-18.04,-31.45,0.91,"2022-JJA",-0.81,"2022-JJA"
"5360",2022,"JJA",-18.04,-31.31,1.33,"2022-JJA",-0.81,"2022-JJA"
"5361",2022,"JJA",-18.04,-31.23,1.01,"2022-JJA",-0.81,"2022-JJA"
"5362",2022,"JJA",-18.04,-31.11,0.87,"2022-JJA",-0.81,"2022-JJA"
"5363",2022,"JJA",-18.04,-30.74,1.3,"2022-JJA",-0.81,"2022-JJA"
"5364",2022,"JJA",-18.03,-31.47,1.14,"2022-JJA",-0.81,"2022-JJA"
"5365",2022,"JJA",-18.03,-31.16,0.78,"2022-JJA",-0.81,"2022-JJA"
"5366",2022,"JJA",-18.03,-31.1,1.06,"2022-JJA",-0.81,"2022-JJA"
"5367",2022,"JJA",-18.03,-30.82,0.85,"2022-JJA",-0.81,"2022-JJA"
"5368",2022,"JJA",-18.03,-28.74,0.98,"2022-JJA",-0.81,"2022-JJA"
"5369",2022,"JJA",-18.02,-31.59,1.18,"2022-JJA",-0.81,"2022-JJA"
"5370",2022,"JJA",-18.02,-31.47,0.91,"2022-JJA",-0.81,"2022-JJA"
"5371",2022,"JJA",-18.02,-31.43,0.9,"2022-JJA",-0.81,"2022-JJA"
"5372",2022,"JJA",-18.02,-31.18,1.18,"2022-JJA",-0.81,"2022-JJA"
"5373",2022,"JJA",-18.01,-31.37,0.99,"2022-JJA",-0.81,"2022-JJA"
"5374",2022,"JJA",-18.01,-31.29,1,"2022-JJA",-0.81,"2022-JJA"
"5375",2022,"JJA",-18.01,-31.22,0.49,"2022-JJA",-0.81,"2022-JJA"
"5376",2022,"JJA",-18.01,-30.78,0.96,"2022-JJA",-0.81,"2022-JJA"
"5377",2022,"JJA",-18,-31.63,1.06,"2022-JJA",-0.81,"2022-JJA"
"5378",2022,"JJA",-18,-31.6,0.82,"2022-JJA",-0.81,"2022-JJA"
"5379",2022,"JJA",-18,-31.51,1.07,"2022-JJA",-0.81,"2022-JJA"
